h_deg,v_deg,flux_lm,solid_angle_sr,intensity_cd
13.5,-14.5,0.0366016173,0.000294910893,124.110767
14.5,-14.5,0.0381988655,0.000294910893,129.526804
15.5,-14.5,0.0263082436,0.000294910893,89.2074324
16.5,-14.5,0.0288726954,0.000294910893,97.9031162
17.5,-14.5,0.0242990425,0.000294910893,82.3945233
18.5,-14.5,0.0240970734,0.000294910893,81.7096756
19.5,-14.5,0.0224386984,0.000294910893,76.0863667
20.5,-14.5,0.0206228988,0.000294910893,69.9292543
21.5,-14.5,0.0170372412,0.000294910893,57.77081
22.5,-14.5,0.0176289322,0.000294910893,59.7771482
23.5,-14.5,0.0166213095,0.000294910893,56.3604461
24.5,-14.5,0.0143330667,0.000294910893,48.6013473
25.5,-14.5,0.0155487302,0.000294910893,52.7234855
26.5,-14.5,0.0128038606,0.000294910893,43.4160316
27.5,-14.5,0.0149425666,0.000294910893,50.6680727
28.5,-14.5,0.0106461738,0.000294910893,36.099629
29.5,-14.5,0.00996961096,0.000294910893,33.8055026
-29.5,-13.5,0.00999106467,0.000296197057,33.7311409
-28.5,-13.5,0.0111441915,0.000296197057,37.6242478
-27.5,-13.5,0.011194515,0.000296197057,37.7941465
-26.5,-13.5,0.012194191,0.000296197057,41.1691837
-25.5,-13.5,0.0149438982,0.000296197057,50.4525548
-24.5,-13.5,0.0151589581,0.000296197057,51.1786249
-23.5,-13.5,0.0153694752,0.000296197057,51.8893583
-22.5,-13.5,0.0187888586,0.000296197057,63.4336438
-21.5,-13.5,0.0210864666,0.000296197057,71.1906688
-20.5,-13.5,0.02210312,0.000296197057,74.6230236
-19.5,-13.5,0.0271585964,0.000296197057,91.6909732
-18.5,-13.5,0.0262338837,0.000296197057,88.5690223
-17.5,-13.5,0.0309730793,0.000296197057,104.569166
-16.5,-13.5,0.0272788893,0.000296197057,92.0970978
-15.5,-13.5,0.0331571174,0.000296197057,111.942764
-14.5,-13.5,0.0364393738,0.000296197057,123.024091
-13.5,-13.5,0.0389063838,0.000296197057,131.35304
-12.5,-13.5,0.0421874492,0.000296197057,142.430346
-11.5,-13.5,0.0379700241,0.000296197057,128.191767
-10.5,-13.5,0.0433618523,0.000296197057,146.395284
-9.5,-13.5,0.0467988803,0.000296197057,157.99914
-8.5,-13.5,0.0490927686,0.000296197057,165.743607
-7.5,-13.5,0.0502427055,0.000296197057,169.625944
-6.5,-13.5,0.0556331622,0.000296197057,187.824831
-5.5,-13.5,0.0606963767,0.000296197057,204.918906
-4.5,-13.5,0.0531948143,0.000296197057,179.59265
-3.5,-13.5,0.0576037532,0.000296197057,194.477804
-2.5,-13.5,0.0597272228,0.000296197057,201.646915
-1.5,-13.5,0.061523559,0.000296197057,207.711581
-0.5,-13.5,0.0691944188,0.000296197057,233.609407
0.5,-13.5,0.0616874253,0.000296197057,208.264815
1.5,-13.5,0.0656033009,0.000296197057,221.485323
2.5,-13.5,0.0623382052,0.000296197057,210.461933
3.5,-13.5,0.0579302467,0.000296197057,195.580089
4.5,-13.5,0.0569483647,0.000296197057,192.265127
5.5,-13.5,0.0556386844,0.000296197057,187.843475
6.5,-13.5,0.0536753727,0.000296197057,181.215078
7.5,-13.5,0.0539952181,0.000296197057,182.294918
8.5,-13.5,0.0458307241,0.000296197057,154.730518
9.5,-13.5,0.0419073631,0.000296197057,141.484738
10.5,-13.5,0.0461333815,0.000296197057,155.752329
11.5,-13.5,0.0415537903,0.000296197057,140.29103
12.5,-13.5,0.0382769578,0.000296197057,129.228015
13.5,-13.5,0.0377689714,0.000296197057,127.512987
14.5,-13.5,0.0380662606,0.000296197057,128.516674
15.5,-13.5,0.0338074065,0.000296197057,114.138226
16.5,-13.5,0.0289010091,0.000296197057,97.5735863
17.5,-13.5,0.0287031254,0.000296197057,96.9055051
18.5,-13.5,0.0231562883,0.000296197057,78.1786578
19.5,-13.5,0.0239262246,0.000296197057,80.7780632
20.5,-13.5,0.0250049149,0.000296197057,84.4198628
21.5,-13.5,0.0204442681,0.000296197057,69.0225229
22.5,-13.5,0.0186282539,0.000296197057,62.8914213
23.5,-13.5,0.0172926576,0.000296197057,58.3822737
24.5,-13.5,0.015480007,0.000296197057,52.2625281
25.5,-13.5,0.013995431,0.000296197057,47.2504053
26.5,-13.5,0.0114016001,0.000296197057,38.4932931
27.5,-13.5,0.0146620657,0.000296197057,49.5010513
28.5,-13.5,0.0100395081,0.000296197057,33.8946923
29.5,-13.5,0.0112379672,0.000296197057,37.9408471
-29.5,-12.5,0.010793635,0.000297392996,36.2941802
-28.5,-12.5,0.0127343369,0.000297392996,42.8198951
-27.5,-12.5,0.0137481592,0.000297392996,46.2289275
-26.5,-12.5,0.0128520771,0.000297392996,43.2158029
-25.5,-12.5,0.0106708233,0.000297392996,35.8812192
-24.5,-12.5,0.0159844974,0.000297392996,53.7487353
-23.5,-12.5,0.0205291948,0.000297392996,69.0305255
-22.5,-12.5,0.0196210602,0.000297392996,65.9768741
-21.5,-12.5,0.0220828101,0.000297392996,74.2546408
-20.5,-12.5,0.0239087825,0.000297392996,80.3945715
-19.5,-12.5,0.025895818,0.000297392996,87.0760855
-18.5,-12.5,0.0299890173,0.000297392996,100.839689
-17.5,-12.5,0.0287308919,0.000297392996,96.6091748
-16.5,-12.5,0.0302259054,0.000297392996,101.636238
-15.5,-12.5,0.038061693,0.000297392996,127.984497
-14.5,-12.5,0.0353238541,0.000297392996,118.778366
-13.5,-12.5,0.0376259486,0.000297392996,126.519283
-12.5,-12.5,0.0413932727,0.000297392996,139.187114
-11.5,-12.5,0.0436909535,0.000297392996,146.913189
-10.5,-12.5,0.049900944,0.000297392996,167.794617
-9.5,-12.5,0.055132757,0.000297392996,185.386871
-8.5,-12.5,0.0582416594,0.000297392996,195.840723
-7.5,-12.5,0.058412352,0.000297392996,196.414686
-6.5,-12.5,0.0608663347,0.000297392996,204.666335
-5.5,-12.5,0.0620125082,0.000297392996,208.520406
-4.5,-12.5,0.0669117613,0.000297392996,224.994409
-3.5,-12.5,0.0644662374,0.000297392996,216.771203
-2.5,-12.5,0.0662627979,0.000297392996,222.812234
-1.5,-12.5,0.0674064745,0.000297392996,226.657909
-0.5,-12.5,0.0628369538,0.000297392996,211.292649
0.5,-12.5,0.0698548848,0.000297392996,234.890821
1.5,-12.5,0.0739347534,0.000297392996,248.609599
2.5,-12.5,0.0701800527,0.000297392996,235.984215
3.5,-12.5,0.0665877579,0.000297392996,223.90493
4.5,-12.5,0.0600574389,0.000297392996,201.94638
5.5,-12.5,0.065113164,0.000297392996,218.946528
6.5,-12.5,0.0641291651,0.000297392996,215.637779
7.5,-12.5,0.0543333975,0.000297392996,182.698982
8.5,-12.5,0.0567738641,0.000297392996,190.905182
9.5,-12.5,0.0531751397,0.000297392996,178.804277
10.5,-12.5,0.0466392649,0.000297392996,156.827045
11.5,-12.5,0.0467884366,0.000297392996,157.328643
